pid,name,desc,purl,imgurl,actualp,rrpp,brand,stockquant,category,currency,delcost,deltime,condition
"55689871393154","Fjallraven Sten Fleece Green","The Fjallraven Sten Fleece in Green is a lightweight and soft fleece sweater made from recycled polyester with a subtle marbled finish. Ideal as a mid-layer under a shell jacket or worn on its own, this versatile fleece combines comfort and sustainability for outdoor adventures or everyday wear. PRODUCT FEATURES: Made from recycled polyester with a slightly marbled look Environmentally friendly production with reduced water and energy usage G-1000 reinforcements on the shoulders for added durability and reduced friction from backpack straps High collar with fleece-lined flap for chin protection Two spacious zippered side pockets Zipper flaps finished with natural-tone leather detailing ENVIRONMENTAL INFO: Made using a process that reduces water use by approx. 50% and energy use by 31% Recycled polyester MATERIAL AND CARE: Main fabric: 100% polyester (recycled) Shoulder reinforcement: G-1000 – 65% polyester, 35% cotton Washing: 40°C normal process Do not bleach Do not tumble dry Iron at max 110°C (1 dot) Do not dry clean Wash with similar colours, do not use fabric softener TECHNICAL DETAILS: Fit: Regular Fit Sleeve type: Long sleeve Collar: High collar Clothing layer: Mid layer","https://thesportinglodge.myshopify.com/products/fjallraven-sten-fleece-green","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FjallravenStenFleeceGreen2.jpg?v=1777569249","75.00","145.00","Fjallraven","1","FLEECE JACKETS","GBP","3.95","2-3 working days","new"
"55697266311554","RRL By Ralph Lauren Leather Card Case Black Over Brown","The RRL By Ralph Lauren Leather Card Case in Black Over Brown is made from full-grain cowhide with a smooth texture and a black-over-brown finish. Inspired by a vintage model, it is unlined and features a debossed Double RL Ranch logo on the front, combining classic style with everyday functionality. PRODUCT FEATURES Double RL Ranch logo embossed on the front. Unlined. 10 cm H x 6.5 cm L. Leather.","https://thesportinglodge.myshopify.com/products/rrl-by-ralph-lauren-leather-card-case-black-over-brown","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/RRLByRalphLaurenLeatherCardCaseBlackOverBrown_0000_unnamed.jpg?v=1758804840","150.00","150.00","RRL by Ralph Lauren","1","WALLETS & PURSES","GBP","3.95","2-3 working days","new"
"55697266606466","RRL By Ralph Lauren Marled Turtleneck Sweater Brown / Cream Multi","The RRL By Ralph Lauren Marled Turtleneck Sweater in Brown / Cream Multi is crafted from a blend of wool, cotton, and linen. Special slub yarns create a vintage look, while the jersey-knit construction, rib-knit roll neck, cuffs, and hem provide a comfortable and timeless fit. PRODUCT FEATURES Rib-knit rollneck. Long sleeves with rib-knit cuffs. Rib-knit hem 49% wool, 35% cotton, 16% linen. Machine washable.","https://thesportinglodge.myshopify.com/products/rrl-by-ralph-lauren-marled-turtleneck-sweater-brown-cream-multi","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/RRLByRalphLaurenMarledTurtleneckSweaterBrown_CreamMulti2.jpg?v=1777569249","440.00","440.00","RRL by Ralph Lauren","1","KNITWEAR","GBP","3.95","2-3 working days","new"
"55697268375938","RRL By Ralph Lauren Oxford Workshirt Shirt Indigo","The RRL By Ralph Lauren Oxford Workshirt in Indigo is crafted from indigo-dyed oxford cloth sourced from Japan. It features authentic runoff chain-stitched side seams inspired by 1920s and 1930s workshirts, genuine mother-of-pearl buttons, and a washed finish for tonal depth and a naturally timeworn appearance. PRODUCT FEATURES Straight collar. Buttoned placket. Genuine mother of pearl buttons. Long sleeves with buttoned barrel cuffs. Left chest buttoned pocket. Authentic run-off chain-stitched construction on the side seams. 100% cotton. Machine washable. Imported. Please not: This item is dyed with true indigo, this can rub onto certain products if washed together, we suggest you wash with similar colours.","https://thesportinglodge.myshopify.com/products/rrl-by-ralph-lauren-oxford-workshirt-shirt-indigo","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/RRLByRalphLaurenOxfordWorkshirtShirtIndigo_0005_RRLByRalphLaurenOxfordWorkshirtShirtIndigo_0000_unnamed.jpg?v=1758798758","275.00","275.00","RRL by Ralph Lauren","1","L/S SHIRTS","GBP","3.95","2-3 working days","new"
"55697673224578","Fjallraven Womens High Coast Trail Trousers Navy","The Fjallraven Womens High Coast Trail Trousers in Navy are lightweight and comfortable, made from ripstop stretch fabric with recycled polyamide. Designed to transport moisture and dry quickly, they are ideal for both city wear and day hikes. Featuring articulated knees, a gusseted crotch, an integrated belt with ladder lock, and two zippered hand pockets, these trousers offer comfort, fit, and practical storage for travel or outdoor adventures. PRODUCT FEATURES Made of a light ripstop stretch fabric in recycled polyamide. Two zippered hand pockets for secure storage of small items. Integrated belt with a ladder lock. Gusset in the crotch for extra reinforcment","https://thesportinglodge.myshopify.com/products/fjallraven-womens-high-coast-trail-trousers-navy","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FjallravenWomensHighCoastTrailTrousersNavy_1.jpg?v=1777569188","170.00","170.00","Fjallraven","1","TROUSERS","GBP","3.95","2-3 working days","new"
"55709416685954","Adidas Terrex MT Down Ho Jacket Black","The Adidas Terrex MT Down Ho Jacket in Black features a hybrid blend of down and synthetic insulation, offering warmth and packability for hiking and outdoor exploration. CLIMAWARM technology traps heat while wicking sweat, keeping you warm and dry. Wear it alone or under a shell, and rely on the hood for extra coverage in windy or blustery conditions. PRODUCT FEATURES Regular fit 100% recycled polyester main fabric 80/20 duck down, 600-fill CLIMAWARM insulation","https://thesportinglodge.myshopify.com/products/adidas-terrex-mt-down-ho-jacket-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/AdidasTerrexMTDownHoJacketBlack4.jpg?v=1760106967","50.00","130.00","Adidas Terrex","1","JACKETS","GBP","3.95","2-3 working days","new"
"55711247991170","Frizmworks Fold Fatigue Wide Pants Brown","The Frizmworks Fold Fatigue Wide Pants in Brown are made from a soft cotton and nylon canvas blend for comfort and durability. Featuring a relaxed balloon shape with a wide fit, they include fatigue-style front details, subtle side pockets, and button-down back pockets. A drawstring and elasticated waist ensure a comfortable fit, while a unique button at the hem allows the legs to be folded and tapered for versatile styling. PRODUCT FEATURES 65% cotton, 30% nylon soft canvas blend Fatigue front detail with side pocket Two buttoned back pockets Button detail at hem to taper leg shape Drawstring and elasticated waist Balloon style silhouette Relaxed, wide fit","https://thesportinglodge.myshopify.com/products/frizmworks-fold-fatigue-wide-pants-brown","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FrizmworksFoldFatigueWidePantsBrown_0001_fold_fatigue_wide_pants_brown_01_b4051935-37f2-4bdd-8a41-532b6e6d8955_1024.jpg?v=1758642320","125.00","125.00","Frizmworks","1","TROUSERS","GBP","3.95","2-3 working days","new"
"55711248679298","Frizmworks Patch Round Pullover Knit Oatmeal","The Frizmworks Patch Round Pullover Knit in Oatmeal is a lambswool sweater featuring heritage-inspired elbow patches. Warm and versatile, it works as an everyday jumper in colder months and transitions easily into spring for timeless, classic wear. PRODUCT FEATURES 60% Wool. Mid weight lambswool blend. Suede elbow patches. Crew neck. Great transition piece into Autumn. Slightly oversized, relaxed fit.","https://thesportinglodge.myshopify.com/products/frizmworks-patch-round-pullover-knit-oatmeal","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FrizmworksPatchRoundPulloverKnitOatmeal.jpg?v=1777569189","135.00","135.00","Frizmworks","1","KNITWEAR","GBP","3.95","2-3 working days","new"
"55711248908674","Frizmworks Flannel Check Work Shirt Brown Sky","The Frizmworks Flannel Check Work Shirt in Brown Sky is made in Korea from soft brushed cotton plaid. It features a button-down front and two chest flap pockets, combining classic workwear style with everyday comfort and durability. PRODUCT FEATURES 100% brushed cotton plaid fabric Two chest flap pockets with button closure Button-down front Made in Korea","https://thesportinglodge.myshopify.com/products/frizmworks-flannel-check-work-shirt-brown-sky","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FrizmworksFlannelCheckWorkShirtBrownSky_0004_03-09-25_FZW2025FWST012_1_1.jpg?v=1777569189","95.00","140.00","Frizmworks","1","L/S SHIRTS","GBP","3.95","2-3 working days","new"
"55711249105282","Frizmworks Fold Fatigue Wide Pants Black","The Frizmworks Fold Fatigue Wide Pants in Black are made from a soft cotton and nylon canvas blend for comfort and durability. Featuring a relaxed balloon shape with a wide fit, they include fatigue-style front details, subtle side pockets, and button-down back pockets. A drawstring and elasticated waist ensure a comfortable fit, while a unique button at the hem allows the legs to be folded and tapered for versatile styling. PRODUCT FEATURES 65% cotton, 30% nylon soft canvas blend Fatigue front detail with side pocket Two buttoned back pockets Button detail at hem to taper leg shape Drawstring and elasticated waist Balloon style silhouette Relaxed, wide fit","https://thesportinglodge.myshopify.com/products/frizmworks-fold-fatigue-wide-pants-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FrizmworksFoldFatigueWidePantsBlack_0001_fold_fatigue_wide_pants_black_01_1024x1024_2x_8dac8d93-7115-4da0-a2d2-b46dc1befccd.jpg?v=1758642122","125.00","125.00","Frizmworks","1","TROUSERS","GBP","3.95","2-3 working days","new"
"55711249531266","Frizmworks Soft Touch Relaxed Shirt Black","The Frizmworks Soft Touch Relaxed Shirt in Black is made from a cotton and nylon blend for a soft, lightweight feel. Designed with a regular fit, it features a button-down front, button cuffs, and a left chest pocket, offering a versatile option for everyday wear. PRODUCT FEATURES 65% Cotton / 35% Nylon Regular Fit Left Chest Pocket / Button Cuffs Button down Collar with 'Frizmworks' patch on inside","https://thesportinglodge.myshopify.com/products/frizmworks-soft-touch-relaxed-shirt-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FrizmworksSoftTouchRelaxedShirtBlack.jpg?v=1758642044","125.00","125.00","Frizmworks","1","L/S SHIRTS","GBP","3.95","2-3 working days","new"
"55711250317698","Frizmworks Smock Hooded Parka Tan","The Frizmworks Smock Hooded Parka in Tan is inspired by classic military outerwear and designed for modern versatility. Made from durable cotton canvas with a soft fleece liner, it provides warmth, comfort, and practical functionality. Featuring a hood, full zip front, and spacious pockets, this parka is ideal for everyday wear in cooler weather. PRODUCT FEATURES Durable 2-in-1 jacket CPN cotton canvas outer. BOA fleece liner as second jacket Short hooded parka Inspired by US Navy rescue workers Made in Korea","https://thesportinglodge.myshopify.com/products/frizmworks-smock-hooded-parka-tan","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FrizmworksSmockHoodedParkaTan_0007_14-frizmworks-smock-hooded-parka-tan.jpg?v=1777569188","365.00","365.00","Frizmworks","1","JACKETS","GBP","3.95","2-3 working days","new"
"55711251792258","Frizmworks Bleach Denim Utility Shirt Mid Blue","The Frizmworks Bleach Denim Utility Shirt in Mid Blue is made in Korea from thick, washed cotton denim with a bleached finish. It features a button-down closure, short stand collar, and reinforced chest pockets for a durable, utilitarian style. Workwear-inspired construction ensures rugged durability with everyday versatility. PRODUCT FEATURES 100% cotton, thick washed and bleached denim Two large reinforced chest pockets Short stand collar Button-down closure Made in Korea","https://thesportinglodge.myshopify.com/products/frizmworks-bleach-denim-utility-shirt-mid-blue","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/FrizmworksBleachDenimUtilityShirtMidBlue_0004_03-09-2025_JD_FZW2025FWST006_1_1.jpg?v=1758641713","150.00","150.00","Frizmworks","1","L/S SHIRTS","GBP","3.95","2-3 working days","new"
"55712682770818","Barbour Womens Tynedale Tall Wellingtons Olive","The Barbour Womens Tynedale Tall Wellingtons Olive are made for all-day wear with a durable dual-density rubber sole featuring heel and toe traction grooves and stippled cleats for grip and stability. Neoprene lining adds warmth and comfort. They are a strong option within the wider women’s Barbour wellington boots. These tall wellingtons include an adjustable calf strap for a custom fit, making them practical and reliable for wet or muddy conditions. PRODUCT FEATURES Upper: 55% Rubber, 45% Other fibres Lining: 100% Neoprene rubber Please Note: Do not dry near a direct source of sunlight or heat.","https://thesportinglodge.myshopify.com/products/barbour-womens-tynedale-tall-wellingtons-olive","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensTynedaleTallWellingtonsOlive_0004_2af94d3a5cce68b07093430b3c9f7fd69b813fc0.jpg?v=1758727477","135.00","135.00","Barbour","1","WELLINGTONS","GBP","3.95","2-3 working days","new"
"55712684835202","Barbour Womens Mya Bucket Hat Sage/Ancient","The Barbour Womens Mya Bucket Hat in Sage/Ancient is part of the Barbour hats and accessories selection, made from 100% cotton drywax with a 100% cotton lining. The bucket shape is finished with internal tartan trim, a metal Barbour ID badge at the side and a 9.5cm brim. PRODUCT FEATURES Outer: 100% cotton drywax Lining: 100% cotton Internal tartan trim Barbour branded metal ID badge to wearer's left side Brim depth: 9.5cm","https://thesportinglodge.myshopify.com/products/barbour-womens-mya-bucket-hat-sage-ancient","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensMyaBucketHatSage_Ancient_0002_8a2116a3db8778638d0333237bad1df2a758e157.jpg?v=1758721757","37.95","37.95","Barbour","1","BUCKET HATS","GBP","3.95","2-3 working days","new"
"55712684966274","Barbour Womens Elaine Tartan Cap Olive Check","The Barbour Womens Elaine Tartan Cap Olive Check is designed in a classic tartan pattern that reflects Barbour’s heritage style. Lightweight and comfortable, it features a curved peak and adjustable back strap for an easy fit. A simple yet distinctive piece, this cap brings a timeless check design to everyday outfits. PRODUCT FEATURES Outer: 100% Cotton Peak & back strap: 100% Cotton Lining: 100% Cotton Barbour embroidery to wearer's left hand side. Branded studs to backstrap Sponge clean only","https://thesportinglodge.myshopify.com/products/barbour-womens-elaine-tartan-cap-olive-check","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensElaineTartanCapOliveCheck_0004_708ff18811cd9535449f36a57eb1a79389c7bbcc_1.jpg?v=1758721199","29.95","29.95","Barbour","1","CAPS","GBP","3.95","2-3 working days","new"
"55712685261186","Barbour Womens Brackley Waxed Bucket Hat Fern/Beech","The Barbour Womens Brackley Waxed Bucket Hat Fern/Beech is crafted from colour block waxed cotton with a wide brim and cord trim. A tartan lining and matching ties give a nod to Barbour’s heritage style. Functional and versatile, this bucket hat is a practical accessory with a distinctive finish. PRODUCT FEATURES Main Outer: 100% Cotton (Waxed) Lining: 100% Cotton Water-resistant Barbour logo embroidery to wearer's left hand side. Sponge clean only","https://thesportinglodge.myshopify.com/products/barbour-womens-brackley-waxed-bucket-hat-fern-beech","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensBrackleyWaxedBucketHatFern_Beech_0001_b9e03f55d22028473297e3892de5cc72ac48f929_764fd6a4-3f6b-4af0-9638-9a0e5a7627b5.jpg?v=1758720320","39.95","39.95","Barbour","1","BUCKET HATS","GBP","3.95","2-3 working days","new"
"55712685687170","Barbour Womens Brackley Waxed Bucket Hat Merlot/Black","The Barbour Womens Brackley Waxed Bucket Hat Merlot/Black is made from contrasting colour block waxed cotton with a wide brim and cord trim. A tartan lining and fabric ties add signature Barbour detailing. Practical and stylish, this bucket hat gives a heritage twist to a casual accessory staple. PRODUCT FEATURES Main Outer: 100% Cotton (Waxed) Lining: 100% Cotton Water-resistant Barbour logo embroidery to wearer's left hand side Sponge Clean only","https://thesportinglodge.myshopify.com/products/barbour-womens-brackley-waxed-bucket-hat-merlot-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensBrackleyWaxedBucketHatMerlot_Black_0002_50ce8f7ac51175ac77c56623134dccc6d5ce46c3.jpg?v=1758718099","39.95","39.95","Barbour","1","BUCKET HATS","GBP","3.95","2-3 working days","new"
"55712686178690","Barbour Womens Belsay Wax Sports Bucket Hat Navy","The Barbour Womens Belsay Wax Sports Bucket Hat in Navy is crafted from the same waxed cotton used in Barbour’s classic jackets, offering a water resistant finish. A tartan lining adds a heritage touch, while subtle logo embroidery completes the design. Blending casual styling with practical function, this bucket hat is a versatile accessory for everyday wear. PRODUCT FEATURES Main Outer: 100% Cotton (Waxed) Lining: 100% Cotton Barbour logo embroidery to wearer's left side on outer band Sponge Clean only","https://thesportinglodge.myshopify.com/products/barbour-womens-belsay-wax-sports-bucket-hat-navy","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensBelsayWaxSportsBucketHatNavy_0000_ede93c92fa913639a5388b813ba7bb253f123344.jpg?v=1758717510","37.95","37.95","Barbour","1","BUCKET HATS","GBP","3.95","2-3 working days","new"
"55712686735746","Barbour Womens Belsay Wax Sports Bucket Hat Fern","The Barbour Womens Belsay Wax Sports Bucket Hat Fern is crafted from the same waxed cotton used in Barbour’s classic jackets, offering a water resistant finish. A tartan lining adds a heritage touch, while subtle logo embroidery completes the design. Blending casual styling with practical function, this bucket hat is a versatile accessory for everyday wear. PRODUCT FEATURES Main Outer: 100% Cotton (Waxed) Lining: 100% Cotton Barbour logo embroidery to wearer's left side on outer band Sponge Clean only","https://thesportinglodge.myshopify.com/products/barbour-womens-belsay-wax-sports-bucket-hat-fern","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensBelsayWaxSportsBucketHatFern_0004_37b9bc1c9633fae1e2af8279ec0cbae1f47535eb.jpg?v=1758716969","37.95","37.95","Barbour","1","BUCKET HATS","GBP","3.95","2-3 working days","new"
"55712688210306","Barbour Womens Helen Fair Isle Sock Gift Set Olive","The Barbour Womens Helen Fair Isle Sock Gift Set Olive includes three cotton rich pairs designed for comfort and style. The set features two Fair Isle patterned socks and one plain pair with contrast heel and toe. Presented in a Barbour gift box, this set makes an easy choice for a thoughtful present or a seasonal wardrobe update. PRODUCT FEATURES Main: 78% Cotton, 21% Polyamide, 1% Elastane Printed Barbour logo to outer sole. Machine wash 30°C","https://thesportinglodge.myshopify.com/products/barbour-womens-helen-fair-isle-sock-gift-set-olive","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensHelenFairIsleSockGiftSetOlive_0000_d99ad5cdc93884e9352d4bee8362c0c816ca2c44.jpg?v=1758713731","29.95","29.95","Barbour","1","SOCKS","GBP","3.95","2-3 working days","new"
"55712688308610","Barbour Womens Alder Leather Sling Bag Brown","The Barbour Womens Alder Leather Sling Bag Brown is crafted from premium bovine leather with a natural grained texture, giving each piece a unique finish. Its compact design is inspired by vintage silhouettes and works easily from day to night. Bespoke hardware influenced by Barbour’s waxed jackets adds a refined touch, while a branded dust bag is included to keep the bag protected between wears. PRODUCT FEATURES Outer : 100% Leather (Bovine) Main trim: : 100% Cotton Secondary Trim: 80% Polyester,20% Viscose Matte gold effect metal branded turn lock to outer front strap and branded hardware detailing. Height: 20.5cm, Width: 30cm, Depth: 5cm Hand clean only","https://thesportinglodge.myshopify.com/products/barbour-womens-alder-leather-sling-bag-brown","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensAlderLeatherSlingBagBrown_0002_700562_source_1756806852.jpg?v=1758711063","159.00","159.00","Barbour","1","HANDBAGS","GBP","3.95","2-3 working days","new"
"55712690110850","Barbour Corbridge Waxed Jacket Olive","The Barbour Corbridge Waxed Jacket in Olive is built from 6oz Sylkoil waxed cotton with a quilted polyamide lining for added warmth. Its slim engineered fit, corduroy-lined funnel collar, stowaway hood, two-way zip, storm fly front and four-pocket layout make it a substantial choice within our Barbour hooded wax jackets collection. Adjustable cuffs and an action back help with comfort and movement. For layering, consider sizing up, and as this jacket is waxed it should be sponge cleaned only. Features Outer: 100% Cotton (Waxed) Inner: 100% Polyamide 6oz waxed cotton Barbour tonal embroidery to front left lower pocket flap Back Length: 78.8cm - 83cm","https://thesportinglodge.myshopify.com/products/barbour-corbridge-waxed-jacket-olive","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourCorbridgeWaxedJacketOlive1.jpg?v=1777569130","299.00","299.00","Barbour","1","JACKETS","GBP","3.95","2-3 working days","new"
"55712690930050","Barbour Ashby Waxed Jacket Navy","The Barbour Ashby Waxed Jacket in Navy is one of Barbour's tailored-fit men's wax jackets, made from 6oz Sylkoil waxed cotton with a soft hand-feel and distinctive matte finish. The tailored fit leaves enough room for layering, finished with a cord collar with throat strap, a studded storm fly front, handwarmer pockets and two bellows pockets. Trimmed with Barbour's Original Classic Tartan inside, the jacket is compatible with zip-in liners for added warmth, making it a practical choice for year-round wear. PRODUCT FEATURES Outer: 6oz 100% cotton (waxed) Lining: 100% cotton Sleeve lining: 100% polyester Dripstrip: 100% polyester Collar: 100% cotton Barbour embroidery to lower left pocket flap Care: sponge clean only — do not machine wash.","https://thesportinglodge.myshopify.com/products/barbour-ashby-waxed-jacket-navy","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourAshbyWaxedJacketNavy2.jpg?v=1786527763","269.00","269.00","Barbour","1","JACKETS","GBP","3.95","2-3 working days","new"
"55712691749250","Barbour Ashby Waxed Jacket Olive","The Barbour Ashby Waxed Jacket in Olive is part of Barbour's heritage wax jackets for men, made from 6oz Sylkoil waxed cotton with a soft hand-feel and distinctive matte finish. The tailored fit leaves enough room for layering, finished with a cord collar with throat strap, a studded storm fly front, handwarmer pockets and two bellows pockets. Trimmed with Barbour's Original Classic Tartan inside, the jacket is compatible with zip-in liners for added warmth, making it a practical choice for year-round wear. PRODUCT FEATURES Outer: 6oz 100% cotton (waxed) Lining: 100% cotton Sleeve lining: 100% polyester Dripstrip: 100% polyester Collar: 100% cotton Barbour embroidery to lower left pocket flap Care: sponge clean only — do not machine wash.","https://thesportinglodge.myshopify.com/products/barbour-ashby-waxed-jacket-olive","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourAshbyWaxedJacketOlive_0001_daf94a158c97eeed124f7e4083c36ae4cc8e83e7.jpg?v=1758709556","269.00","269.00","Barbour","1","JACKETS","GBP","3.95","2-3 working days","new"
"55712692175234","Barbour Domus Waterproof Jacket Navy/Classic","The Barbour Domus Waterproof Jacket in Navy/Classic has a waterproof polyester face with a polyurethane membrane, polyamide lining and leather trim detailing. A tartan-lined hood, zip front fastening, two lower pockets, handwarmer pockets and Barbour embroidery to the left chest make it a practical piece within our Barbour jackets for men collection. The clean navy finish and 75cm sample length make it easy to wear through wet, changeable days. Features Outer: Face: 100% Polyester, Membrane: 100% Polyurethane Lining: 100% Polyamide Trim: 100% Leather Barbour embroidery to left chest Sample length: 75cm Machine wash 30°C","https://thesportinglodge.myshopify.com/products/barbour-domus-waterproof-jacket-navy-classic","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourDomusWaterproofJacketNavy_Classic.jpg?v=1777569130","125.00","179.00","Barbour","1","JACKETS","GBP","3.95","2-3 working days","new"
"55712692797826","Barbour Script Graphic T-Shirt Seaweed","The Barbour Script Graphic T-Shirt in Seaweed is cut from soft cotton jersey in a tailored fit for a clean, modern shape. A crew neckline and short sleeves keep it classic and versatile. Finished with a vintage inspired arc logo at the chest, this T-shirt offers a subtle collegiate touch that works easily into casual outfits. PRODUCT FEATURES 100% Cotton 100% Cotton single jersey, 200grm Small Barbour logo graphic print to wearers left chest. Machine wash 30°C","https://thesportinglodge.myshopify.com/products/barbour-script-graphic-t-shirt-seaweed","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourScriptGraphicT-ShirtSeaweed_0002_e6d08b6498b897db2dcfc0b2d9ca870d60f6ca32.jpg?v=1758708518","34.95","34.95","Barbour","1","S/S TEES","GBP","3.95","2-3 working days","new"
"55712693289346","Barbour Script Graphic T-Shirt Whisper White","The Barbour Script Graphic T-Shirt Whisper White is cut from soft cotton jersey in a tailored fit for a clean, modern shape. A crew neckline and short sleeves keep it classic and versatile. Finished with a vintage inspired arc logo at the chest, this white T-shirt offers a subtle collegiate touch that works easily into casual outfits. PRODUCT FEATURES 100% Cotton 100% Cotton single jersey, 200grm Small Barbour logo graphic print to wearers left chest. Machine wash 30°C","https://thesportinglodge.myshopify.com/products/barbour-script-graphic-t-shirt-whisper-white","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourScriptGraphicT-ShirtWhisperWhite_0001_GenerativeFill.jpg?v=1758708209","25.00","34.95","Barbour","1","S/S TEES","GBP","3.95","2-3 working days","new"
"55712694075778","Barbour Logo T-Shirt Mineral Blue","The Barbour Logo T-Shirt in Mineral Blue is made from soft single jersey cotton and cut to a modern, defined fit. It features a classic crew neck and short sleeves for an easy everyday style. A contrast Barbour logo sits at the chest, adding a simple signature detail to this versatile mineral blue T-shirt. PRODUCT FEATURES 100% Cotton 100% Cotton Jersey - 180GM Barbour Large printed graphic to Front chest. Machine wash 30°C","https://thesportinglodge.myshopify.com/products/barbour-logo-t-shirt-mineral-blue","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourLogoT-ShirtMineralBlue_0002_9e08f43b1da179510bc9eb67332e205619ce7006.jpg?v=1758707354","25.00","34.95","Barbour","1","S/S TEES","GBP","3.95","2-3 working days","new"
"55712694665602","Barbour Lambeth Interlock Half Zip Sweatshirt Navy","The Barbour Lambeth Interlock Half Zip Sweatshirt Navy is crafted from a soft cotton blend with a smooth interlock finish. Designed with a half zip collar, it features Barbour’s signature tartan trim at the back neck and Alcantara tape for a refined detail. Easy to layer and comfortable to wear, this navy sweatshirt works across seasons. Its versatile style pairs well with jeans, chinos or under a jacket for a polished casual look. PRODUCT FEATURES Outer: 85% Cotton, 15% Polyester 85% Cotton, 15% Polyester interlock. Barbour and Shield embroidery to the wearers left chest. Machine wash 30 °C","https://thesportinglodge.myshopify.com/products/barbour-lambeth-interlock-half-zip-sweatshirt-navy","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourLambethInterlockHalfZipSweatshirtNavy_0002_dfa714a6890b89d6d9b407927308f69a216445ba.jpg?v=1777569128","85.00","119.00","Barbour","1","SWEATS","GBP","3.95","2-3 working days","new"
"55712695288194","Barbour Womens Wilton Chelsea Welly Black","The Barbour Womens Wilton Chelsea Welly Black is a modern take on the traditional wellington, shaped with Chelsea boot lines for a clean, versatile look. Made from durable rubber with elastic side panels, it is easy to slip on and off while keeping feet dry. A commando style sole adds grip and Barbour’s tartan lining gives a signature finish. It also sits well within the women's Barbour wellington collection. This boot balances function and style, working just as well in the city as it does in the countryside. Simple in black, it pairs easily with everyday outfits while offering comfort and protection in wet weather. PRODUCT FEATURES Upper: 55% Rubber, 45% other fibres Lining: 100% Polyester Signature Barbour branding Pull tab on Heel Slip on design Please Note: Do not store in direct sunlight or near a source of heat, remove dirt after each wear and allow to dry.","https://thesportinglodge.myshopify.com/products/barbour-womens-wilton-chelsea-welly-black","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/BarbourWomensWiltonChelseaWellyBlack_0001_cda21f586e0bc0da131c4027a421e8759d37ee5a.jpg?v=1758643038","59.95","59.95","Barbour","1","WELLINGTONS","GBP","3.95","2-3 working days","new"
"55712732971394","Polo Ralph Lauren Wool Quarter-Zip Sweater Fawn Heather Grey","The Polo Ralph Lauren Wool Quarter-Zip Sweater Fawn Heather Grey is crafted from luxurious Italian wool for a soft, comfortable feel. It features a classic quarter-zip design for easy layering. Finished with the signature embroidered Pony, this jumper blends refined style with timeless Polo Ralph Lauren heritage. PRODUCT FEATURES Rib-knit mockneck. Quarter-zip front. Suede zip pull custom-developed with a ""Polo"" logo. Faux-suede piping on the interior back neck. Long sleeves with rib-knit cuffs. Rib-knit hem. Signature embroidered Pony on the left chest. 100% wool.","https://thesportinglodge.myshopify.com/products/polo-ralph-lauren-wool-quarter-zip-sweater-fawn-heather-grey","https://cdn.shopify.com/s/files/1/0600/7789/9946/files/PoloRalphLaurenWoolQuarter-ZipSweaterFawnHeatherGrey4.jpg?v=1759912053","150.00","225.00","Polo Ralph Lauren","1","KNITWEAR","GBP","3.95","2-3 working days","new"
